symbol,name,price_usd,change_abs,change_pct,market_cap_usd,volume_24h_usd,volume_since0_usd,total_volume_all_24h,circulating_supply,vol_ratio,price_usd_log,market_cap_log,volume_24h_log,node_id,degree_centrality,pagerank
GAL-USD,Galatasaray Fan Token USD,4.5887,-0.0598,-0.0129,18787000.0,2017999.9999999998,2017999.9999999998,2017999.9999999998,4094000.0000000005,0.1074147016554,1.7207467019816356,16.74867575247773,14.517617975435707,661,0.002622091117666339,0.00036071408406284635
HNS-USD,Handshake USD,0.03209,0.001697,0.0558,18743000.0,47125.0,47125.0,47125.0,584065000.0,0.0025142719948780877,0.03158587255918644,16.746330960694372,10.760580144684319,662,0.0016388069485414618,0.0002741142870478237
FRA-USD,Findora USD,0.002775,5.7e-05,0.0211,18780000.0,459283.0,459283.0,459283.0,6768000000.0,0.024455963791267306,0.002771156795786054,16.748303084992525,13.037424034087689,663,0.0022943297279580466,0.00034645466260503453
AST-USD,AirSwap USD,0.10704,-0.002146,-0.0197,18676000.0,1030000.0,1030000.0,1030000.0,174480000.0,0.05515099593060613,0.10168978676836388,16.74274988861762,13.845070331079134,664,0.0016388069485414618,0.00026101611936637235
MPL-USD,Maple USD,4.2251,0.0355,0.0085,18666000.0,278911.0,278911.0,278911.0,4418000.0,0.014942194364084432,1.6534739364237119,16.74221429868117,12.538651598864236,665,0.0019665683382497543,0.00028453964232386797
AKRO-USD,Akropolis USD,0.004384,-0.000226,-0.049100000000000005,18645000.0,4961000.0,4961000.0,4961000.0,4253000000.0,0.26607669616519175,0.004374418266007529,16.741088625228738,15.417118092855429,666,0.0022943297279580466,0.0003461341839649926
ALU-USD,Altura USD,0.025828,0.000123,0.0048,18590000.0,288775.0,288775.0,288775.0,719755000.0,0.015533889187735342,0.025500091369664076,16.738134413489988,12.57340658005453,667,0.0016388069485414618,0.000263318874315385
FIDA-USD,Bonfida USD,0.415025,0.014063,0.0351,18564000.0,6888000.0,6888000.0,6888000.0,44730000.0,0.37104072398190047,0.34714719878364936,16.736734833210903,15.745291470269716,668,0.0016388069485414618,0.00025390436817116847
MNGO-USD,Mango USD,0.018477,-0.000419,-0.0222,18477000.0,110059.0,110059.0,110059.0,1000000000.0,0.005956540563944363,0.018308374200973296,16.732037327458627,11.608780950613749,669,0.0022943297279580466,0.00032741453334234256
CENNZ-USD,CENNZnet USD,0.015501,-0.000228,-0.014499999999999999,18602000.0,58846.0,58846.0,58846.0,1200000000.0,0.003163423287818514,0.015382086774400434,16.738779713542208,10.982696134328725,670,0.0029498525073746312,0.000405489952889809
ES-USD,Era Swap USD,0.009261,-2e-05,-0.0021,18385000.0,452183.0,452183.0,452183.0,1985000000.0,0.024595213489257545,0.009218379874078794,16.727045727109676,13.021844455625946,671,0.0019665683382497543,0.0003036691235008307
OOKI-USD,Ooki Protocol USD,0.004116,-0.000116,-0.0273,18361000.0,2864000.0,2864000.0,2864000.0,4461000000.0,0.15598278960840914,0.00410755244415986,16.72573946236759,14.867730156224624,672,0.002622091117666339,0.0003800453732372401
VIB-USD,Viberate USD,0.090749,-0.00118,-0.0128,18117000.0,13286000.0,13286000.0,13286000.0,199635000.0,0.733344372688635,0.08686461622079494,16.712361337154924,16.40222148247452,673,0.0016388069485414618,0.00023930038252941604
AUTO-USD,Auto USD,232.95,2.67,0.0116,17759000.0,8643000.0,8643000.0,8643000.0,76231.0,0.48668280871670705,5.455107417312226,16.692403043946207,15.972260418435335,674,0.0022943297279580466,0.0003294491563777618
WTC-USD,Waltonchain USD,0.215599,0.002044,0.0096,17724000.0,5007000.0,5007000.0,5007000.0,82209000.0,0.28249830737982395,0.1952369594211366,16.69043026772219,15.426347691032454,675,0.0019665683382497543,0.00029935600561723815
KILT-USD,KILT Protocol USD,0.356173,-0.010453,-0.0285,17602000.0,88544.0,88544.0,88544.0,49420000.0,0.005030337461652085,0.3046667625013687,16.68352314672762,11.3912661763429,676,0.0022943297279580466,0.0003478881437069678
GFI13967-USD,Goldfinch USD,0.601845,-0.017545,-0.028300000000000002,17535000.0,190380.0,190380.0,190380.0,29135000.0,0.010857142857142857,0.4711560899077635,16.679709498585215,12.156782606444091,677,0.0022943297279580466,0.000342588214969286
STRM17464-USD,StreamCoin USD,0.012403,-8e-06,-0.0006,17467000.0,10102000.0,10102000.0,10102000.0,1408000000.0,0.5783477414553158,0.012326712940071689,16.675824001661343,16.128244081000428,678,0.0022943297279580466,0.0003168831012202177
GXA-USD,GALAXIA USD,0.009269,-0.000399,-0.0412,17458000.0,525289.0,525289.0,525289.0,1883000000.0,0.03008872723106885,0.009226306434496566,16.67530861155776,13.171705770019942,679,0.0016388069485414618,0.00027346585393301807
BMX-USD,BitMart Token USD,0.100396,-0.000253,-0.0025,17441000.0,2184000.0,2184000.0,2184000.0,173718000.0,0.12522217762742963,0.09567011501987266,16.674334371586966,14.596669073722286,680,0.0022943297279580466,0.00033095302695022746
EGG-USD,Nestree USD,0.006472,-4.2e-05,-0.0064,17320000.0,62636.0,62636.0,62636.0,2676000000.0,0.003616397228637413,0.006451146535388528,16.667372518835283,11.045111436797486,681,0.002622091117666339,0.00036881280568355735
DX-USD,DxChain Token USD,0.000345,-4.1e-05,-0.10710000000000001,17260000.0,15566.0,15566.0,15566.0,50000000000.0,0.0009018539976825029,0.00034494050118433423,16.66390230155698,9.65290856803585,682,0.0019665683382497543,0.0003218220679419252
GET-USD,GET Protocol USD,1.5118,0.0549,0.0377,17217000.0,132309.0,132309.0,132309.0,11388000.0,0.0076847882906429694,0.9209996276018894,16.661407883840734,11.792902933036457,683,0.0019665683382497543,0.00028888867346735605
CAPS-USD,Ternoa USD,0.026328,0.001064,0.0421,17165000.0,1122000.0,1122000.0,1122000.0,651976000.0,0.06536556947276434,0.025987383768384165,16.658383043132012,13.93062425632998,684,0.0032776138970829235,0.0004582353797608307
POOLX-USD,Poolz Finance USD,3.8313,-0.1814,-0.0452,17049000.0,2146000.0,2146000.0,2146000.0,4450000.0,0.1258724851897472,1.575115582588528,16.651602167601833,14.579116668155898,685,0.0016388069485414618,0.00024137943867550836
JUV-USD,Juventus Fan Token USD,3.8239,-1.4439,-0.2741,16868000.0,170524000.0,170524000.0,170524000.0,4411000.0,10.109319421389614,1.5735827295251126,16.640928953132438,18.95438661310936,686,0.0022943297279580466,0.0003404263273963017
FITFI-USD,Step App USD,0.011135,-7e-06,-0.0006,17024000.0,2838000.0,2838000.0,2838000.0,1529000000.0,0.16670582706766918,0.01107346228111298,16.650134729864106,14.85861048906288,687,0.0022943297279580466,0.00033102547779947504
ALEPH-USD,Aleph.im USD,0.06843,0.00104,0.0154,16917000.0,191080.0,191080.0,191080.0,247220000.0,0.011295146893657269,0.06619028123047269,16.64382965056956,12.160452700900294,688,0.002622091117666339,0.00039347691693171347
PERL-USD,PERL.eco USD,0.034305,0.00056,0.0166,16841000.0,11926000.0,11926000.0,11926000.0,490939000.0,0.7081527225224156,0.03372970357730935,16.639327006817087,16.294231532515596,689,0.003605375286791216,0.00048146382348500394
PTS-USD,Petals USD,0.001185,4.3e-05,0.0377,16733000.0,12762.0,12762.0,12762.0,14125000000.0,0.0007626845156278013,0.00118429844167638,16.632893435238856,9.45430563898269,690,0.0016388069485414618,0.0002753862342679839
RFOX-USD,RFOX USD,0.012599,-0.000504,-0.0384,16530000.000000002,247812.0,247812.0,247812.0,1312000000.0,0.014991651542649725,0.012520292996399597,16.620687530293274,12.420429708463745,691,0.0019665683382497543,0.00031447530655605044
PLU-USD,Project Plutus USD,8.8824,-0.3802,-0.040999999999999995,16450000.0,554753.0,554753.0,554753.0,1852000.0,0.03372358662613982,2.290755397240467,16.61583609596593,13.226280051224006,692,0.002622091117666339,0.0003675485297639811
FUSE-USD,Fuse Network USD,0.073815,-0.000563,-0.0076,16231000.000000002,774668.0,774668.0,774668.0,219882000.0,0.04772768159694411,0.07121772799053105,16.602433613497706,13.560191120329486,693,0.002622091117666339,0.00038022894748536884
DORA-USD,Dora Factory USD,3.1899,-0.04,-0.0124,16053999.999999998,395129.0,395129.0,395129.0,5033000.0,0.024612495328267103,1.432676867300792,16.59146865996343,12.886970103661202,694,0.0016388069485414618,0.00023464756808284725
NCT-USD,Name Change Token USD,0.010317,-0.000209,-0.0199,15954000.0,331379.0,331379.0,331379.0,1546000000.0,0.02077090384856462,0.01026414299512547,16.585220202133417,12.711021032123288,695,0.0019665683382497543,0.0003085623259182059
CHO-USD,Choise.com USD,0.582699,0.011989,0.021,15765000.0,1491000.0,1491000.0,1491000.0,27055000.0,0.09457659372026642,0.45913161752522075,16.573302914392947,14.214958264437461,696,0.0022943297279580466,0.00035038043426288744
ETHAX-USD,ETHAX USD,0.087588,-0.000552,-0.0063,15721000.0,33934.0,33934.0,33934.0,179491000.0,0.0021585140894345143,0.0839624002471226,16.570508019782835,10.43220220913786,697,0.002622091117666339,0.00038597438944555136
SOV-USD,Sovryn USD,0.644383,0.019731,0.0316,15681000.0,193323.0,193323.0,193323.0,24335000.0,0.012328486703654103,0.4973652378709012,16.56796041013461,12.172122816827107,698,0.0016388069485414618,0.0002513585842702741
AFC11532-USD,Arsenal Fan Token USD,3.3145,0.0809,0.025,15617000.0,12452000.0,12452000.0,12452000.0,4712000.0,0.7973362361529103,1.461981442966225,16.563870686502767,16.337391890852018,699,0.002622091117666339,0.000376431899981553
PNT5794-USD,pNetwork USD,0.209131,-0.001343,-0.0064,15561000.0,1638000.0,1638000.0,1638000.0,74408000.0,0.10526315789473684,0.18990191977436355,16.560278406264867,14.308987153895576,700,0.0019665683382497543,0.0003014816312093578
HYDRA-USD,Hydra USD,1.8023,-0.0026,-0.0014000000000000002,15512000.0,76324.0,76324.0,76324.0,8607000.0,0.0049203197524497165,1.0304405085647756,16.557124540370843,11.24275581760308,701,0.0019665683382497543,0.00029752453626311586
BEPRO-USD,BEPRO Network USD,0.001549,-3.6e-05,-0.022400000000000003,15491000.0,731366.0,731366.0,731366.0,10000000000.0,0.04721231682912659,0.0015478015369532164,16.55576983264211,13.502670664729568,702,0.0019665683382497543,0.00030478315699789606
ASM-USD,Assemble Protocol USD,0.012388,-0.000122,-0.0098,15367000.0,99234.0,99234.0,99234.0,1240000000.0,0.006457603956530227,0.012311896596063566,16.547732976111977,11.505246053626358,703,0.0029498525073746312,0.000398480351473224
TOKE-USD,Tokemak USD,0.940592,-0.026589,-0.0275,15346000.0,365882.0,365882.0,365882.0,16315000.000000002,0.023842173856379514,0.6629930811642049,16.546365476883306,12.810068889146327,704,0.0016388069485414618,0.00026481054794543515
DACXI-USD,Dacxi USD,0.002289,-8.7e-05,-0.0368,15339000.0,59800.0,59800.0,59800.0,6701000000.0,0.0038985592281113503,0.0022863842304039214,16.54590922792354,10.998777662206932,705,0.0019665683382497543,0.00029483577356843025
ZANO-USD,Zano USD,1.3051,-0.0289,-0.0217,15189000.0,105298.0,105298.0,105298.0,11638000.0,0.006932516953058134,0.8351240594554948,16.53608210545727,11.56455920140081,706,0.0019665683382497543,0.00029123166767853245
NIM-USD,Nimiq USD,0.001451,-6.7e-05,-0.044000000000000004,15158000.0,85026.0,85026.0,85026.0,10448000000.0,0.005609315213088798,0.0014499483167053902,16.534039069325875,11.35072413209213,707,0.0019665683382497543,0.0002913824228120567
DBC-USD,DeepBrain Chain USD,0.004721,9e-06,0.002,15109000.0,710799.0,710799.0,710799.0,3200000000.0,0.047044741544774636,0.004709891029412681,16.530801216907694,13.474146375262633,708,0.0019665683382497543,0.0003063282292309543
GST16352-USD,Green Satoshi Token (SOL) USD,0.021054,-0.000434,-0.0202,15094000.0,4892000.0,4892000.0,4892000.0,716951000.0,0.3241022923015768,0.020835427108129478,16.529807938078438,15.403111980204551,709,0.0022943297279580466,0.0003366368755378249
PROS8255-USD,Prosper USD,0.520904,-0.018542,-0.0344,15097000.0,13982000.0,13982000.0,13982000.0,28982000.0,0.9261442670729284,0.4193048949144252,16.530006672788197,16.45328141757459,710,0.0029498525073746312,0.00042680065476987923
BIDR-USD,BIDR USD,6.7e-05,0.0,-0.0009,15059000.0,8785000.0,8785000.0,8785000.0,225715000000.0,0.5833720698585564,6.69977556002493e-05,16.527486443474427,15.98855639343372,711,0.0029498525073746312,0.00039652175054326295
KUNCI-USD,Kunci Coin USD,0.012208,-2.8e-05,-0.0023,15047000.0,1239000.0,1239000.0,1239000.0,1233000000.0,0.08234199508207617,0.012134083342975777,16.526689260199444,14.029815967713455,712,0.0019665683382497543,0.0003053206662967233
LA-USD,LATOKEN USD,0.039361,-0.003488,-0.0814,14961000.0,26502.0,26502.0,26502.0,380105000.0,0.0017714056547022258,0.03860610124114572,16.52095744003682,10.185013213113992,713,0.0022943297279580466,0.0003765390653395611
ACM8538-USD,AC Milan Fan Token USD,2.8104,-0.3894,-0.1217,14674000.0,35147000.0,35147000.0,35147000.0,5221000.0,2.395188769251738,1.3377341705045136,16.50158784640382,17.375049852524086,714,0.0019665683382497543,0.00030980897522404373
PIP-USD,Pip USD,0.181487,-0.020954,-0.1035,14272000.0,492656.0,492656.0,492656.0,78639000.0,0.034519058295964127,0.16677381462195645,16.47381020386919,13.10756847052007,715,0.0019665683382497543,0.0002951412578114946
BOO-USD,SpookySwap USD,1.5653,-0.0704,-0.043,14699000.0,304705.0,304705.0,304705.0,9391000.0,0.020729641472208994,0.9420754308478823,16.503290090255962,12.627102656279762,716,0.0019665683382497543,0.0002886989814473291
DAD-USD,DAD USD,0.026014,-0.00046,-0.0174,14568000.0,793626.0,793626.0,793626.0,560000000.0,0.05447734761120263,0.025681391879654104,16.494337969033182,13.584368856551478,717,0.002622091117666339,0.0003887089559387856
MLT-USD,MILC Platform USD,0.116294,-0.000563,-0.0048,14470000.0,385646.0,385646.0,385646.0,124423000.0,0.026651416724257082,0.11001427012488399,16.487588167716165,12.862677722257597,718,0.0016388069485414618,0.0002557636019333416
HUSD-USD,HUSD USD,0.063994,-0.000519,-0.008,14245000.0,800.0,800.0,800.0,222594000.0,5.616005616005616e-05,0.062029751805808504,16.471916596114212,6.68586094706836,719,0.002622091117666339,0.0003910198759534874
NUM-USD,Numbers Protocol USD,0.043303,-0.00018,-0.0040999999999999995,14234000.0,830094.0,830094.0,830094.0,328715000.0,0.05831769003793733,0.042391641978882164,16.47114409709567,13.629295431054308,720,0.002622091117666339,0.00038323467800750163
BSCPAD-USD,BSCPAD USD,0.179692,-0.00034,-0.0019,14234000.0,44081.0,44081.0,44081.0,79212000.0,0.003096880708163552,0.16525338745756812,16.47114409709567,10.693806814848333,721,0.002622091117666339,0.00037308855119805783
